HstNummer;Name mit Ort;Name ohne Ort;Ort;GKZ;Globale ID;Tarifgebiete;MVTT X;MVTT Y;WGS84 X;WGS84 Y
330;Gärtnerstraße;Gärtnerstraße;München;9162000;de:09162:330;3;4465626;822201;48,17725798;11,5363452
331;Moosacher Straße;Moosacher Straße;München;9162000;de:09162:331;3;4467844;821111;48,18717664;11,56608579
332;Olympia-Einkaufszentrum Süd;Olympia-Einkaufszentrum Süd;München;9162000;de:09162:332;;4465314;821654;48,18216017;11,53210537
333;Dessauerstraße;Dessauerstraße;München;9162000;de:09162:333;3;4465285;821815;48,18071071;11,53172857
334;Milbertshofener Platz;Milbertshofener Platz;München;9162000;de:09162:334;3;4467871;821404;48,18454305;11,56647109
335;Schopenhauerstraße;Schopenhauerstraße;München;9162000;de:09162:335;3;4467682;821986;48,17929951;11,56397376
336;Lüneburger Straße;Lüneburger Straße;München;9162000;de:09162:336;3;4467620;821613;48,18265075;11,56311162
337;Detmoldstraße;Detmoldstraße;München;9162000;de:09162:337;3;4467794;820533;48,19237207;11,56536947
338;Schittgablerstraße;Schittgablerstraße;München;9162000;de:09162:338;3;4466575;820638;48,19136474;11,54898229
339;Heidelerchenstraße;Heidelerchenstraße;München;9162000;de:09162:339;3;4465874;820533;48,19227168;11,53954564
340;Petuelring;Petuelring;München;9162000;de:09162:340;2,3;4467872;822415;48,17545114;11,56656108
341;Himmelschlüsselstraße;Himmelschlüsselstraße;München;9162000;de:09162:341;3;4465528;820176;48,19546346;11,53486297
342;Lerchenauer See;Lerchenauer See;München;9162000;de:09162:342;3;4465581;819899;48,19795739;11,53555337
343;Max-Wönner-Straße;Max-Wönner-Straße;München;9162000;de:09162:343;3;4465592;819741;48,19937888;11,53568851
344;Franz-Sperr-Weg;Franz-Sperr-Weg;München;9162000;de:09162:344;3,4;4465850;819242;48,20388031;11,53911886
345;Gneisenaustraße;Gneisenaustraße;München;9162000;de:09162:345;;4465185;822049;48,17860088;11,53040308
346;Paidarstraße;Paidarstraße;München;9162000;de:09162:346;4;4466285;818028;48,21482105;11,54487429
347;Hasenbergl (Rainfarnstr.);Hasenbergl (Rainfarnstr.);München;9162000;de:09162:347;;4466905;818164;48,21363069;11,55322751
348;Frühlingsanger;Frühlingsanger;München;9162000;de:09162:348;;;;;
349;Stanigplatz;Stanigplatz;München;9162000;de:09162:349;4;4466908;817834;48,21659852;11,55324209
350;Olympiazentrum;Olympiazentrum;München;9162000;de:09162:350;2,3;4467138;822049;48,17870501;11,55666374
351;Stösserstraße;Stösserstraße;München;9162000;de:09162:351;4;4467194;817482;48,21977891;11,55706332
352;Irisstraße;Irisstraße;München;9162000;de:09162:352;3;4466337;820046;48,196676;11,54573428
353;Robinienstraße;Robinienstraße;München;9162000;de:09162:353;3,4;4466142;819606;48,20062253;11,54307619
354;Goldlackplatz;Goldlackplatz;München;9162000;de:09162:354;3,4;4466668;819659;48,20017377;11,55015615
355;Gundermannstraße;Gundermannstraße;München;9162000;de:09162:355;4;4466849;819212;48,20420312;11,55255599
356;Hasenbergl Süd;Hasenbergl Süd;München;9162000;de:09162:356;4;4466850;818756;48,20830397;11,55253378
357;Ittlingerstraße;Ittlingerstraße;München;9162000;de:09162:357;4;4467088;818753;48,20834335;11,55573562
358;Hasenberglstraße;Hasenberglstraße;München;9162000;de:09162:358;4;4467428;818895;48,20708391;11,56032094
359;Feldmochinger Anger;Feldmochinger Anger;München;9162000;de:09162:359;4;4466212;818668;48,20906167;11,54394306
360;Olympia-Einkaufszentrum;Olympia-Einkaufszentrum;München;9162000;de:09162:360;3;4465123;821672;48,18198783;11,52953843
361;Feldmoching, Kirche;Kirche;München;9162000;de:09162:361;;;;;
362;Ratkisstraße;Ratkisstraße;München;9162000;de:09162:362;;4467115;818527;48,21037717;11,55608134
363;Pulverturmstraße;Pulverturmstraße;München;9162000;de:09162:363;4;4466917;819478;48,20181454;11,55349156
364;Detmoldstraße Wendeschleife;Detmoldstraße Wendeschleife;München;9162000;de:09162:364;3;4467224;820571;48,19200114;11,55770594
365;Feldmochinger Straße;Feldmochinger Straße;München;9162000;de:09162:365;3;4464464;822232;48,1769152;11,52072364
366;Gröbenzeller Straße;Gröbenzeller Straße;München;9162000;de:09162:366;3,4;4463518;821539;48,18309365;11,50794435
368;Feldmoching Bahnhof Ost;Feldmoching Bahnhof Ost;München;9162000;de:09162:368;4,5;4466162;818139;48,21381628;11,54322809
369;Riesstraße Süd;Riesstraße Süd;München;9162000;de:09162:369;3;4465623;822304;48,17633154;11,5363132
370;Moosacher St.-Martins-Platz;Moosacher St.-Martins-Platz;München;9162000;de:09162:370;3;4464213;821687;48,18180227;11,51730279
371;Dantestadion;Dantestadion;München;9162000;de:09162:371;;;;;
372;Werner-v.-Linde-Halle;Werner-v.-Linde-Halle;München;9162000;de:09162:372;;;;;
373;Olympiahalle;Olympiahalle;München;9162000;de:09162:373;;;;;
374;Zentrale Hochschulsportanlage;Zentrale Hochschulsportanlage;München;9162000;de:09162:374;;;;;
375;Kleine Olympiahalle;Kleine Olympiahalle;München;9162000;de:09162:375;;;;;
376;Merseburger Straße;Merseburger Straße;München;9162000;de:09162:376;3;4464501;821224;48,18598219;11,52113682
377;Claudiusplatz;Claudiusplatz;München;9162000;de:09162:377;3;4464817;821669;48,18199792;11,52542335
380;Oberwiesenfeld;Oberwiesenfeld;München;9162000;de:09162:380;3;4466328;821213;48,1861807;11,54570586
381;Ludwigsfeld (Campingplatz);Ludwigsfeld (Campingplatz);München;9162000;de:09162:381;4;4462721;819732;48,19929756;11,49706798
382;Am Blütenanger;Am Blütenanger;München;9162000;de:09162:382;4;4463415;819460;48,20178405;11,50637996
383;Pappelallee;Pappelallee;München;9162000;de:09162:383;4;4463884;819611;48,200453;11,51270195
384;Sonnentaustraße;Sonnentaustraße;München;9162000;de:09162:384;4;4464312;819749;48,1992362;11,51847101
385;Kuckucksblumenstraße;Kuckucksblumenstraße;München;9162000;de:09162:385;4;4464603;819792;48,19886581;11,52238903
396;Frauenmantelanger;Frauenmantelanger;München;9162000;de:09162:396;4;4467994;818656;48,20926206;11,56791773
397;Pulverturm;Pulverturm;München;9162000;de:09162:397;3;4467759;820121;48,19607541;11,5648674
398;Scheidplatz Süd;Scheidplatz Süd;München;9162000;de:09162:398;2;4468397;822995;48,17026153;11,57366316
399;Olschewskibogen;Olschewskibogen;München;9162000;de:09162:399;3,4;4467325;819656;48,20023494;11,55899386
400;Scheidplatz;Scheidplatz;München;9162000;de:09162:400;2;4468325;822860;48,17147201;11,57268511
401;Augustin-Rösch-Straße;Augustin-Rösch-Straße;München;9162000;de:09162:401;3,4;4467713;819542;48,20128002;11,56420456
402;Röblingweg;Röblingweg;München;9162000;de:09162:402;3,4;4468357;819133;48,20499063;11,57283729
403;Feuchtwangerstraße;Feuchtwangerstraße;München;9162000;de:09162:403;;4467976;818817;48,20781328;11,56768772
404;Trenkleweg;Trenkleweg;München;9162000;de:09162:404;4;4468299;818569;48,21005978;11,57201481
405;Weitlstraße;Weitlstraße;München;9162000;de:09162:405;4;4467642;818709;48,20876756;11,56318584
406;Dientzenhoferstraße;Dientzenhoferstraße;München;9162000;de:09162:406;3,4;4468686;819158;48,20478214;11,57726527
407;Abtstraße;Abtstraße;München;9162000;de:09162:407;3;4468779;821444;48,18422867;11,57868474
408;Weyprechtstraße;Weyprechtstraße;München;9162000;de:09162:408;4;4467683;819164;48,20467785;11,56377217
409;Rathenaustraße;Rathenaustraße;München;9162000;de:09162:409;3;4468407;819641;48,20042467;11,57354783
410;Bonner Platz;Bonner Platz;München;9162000;de:09162:410;2;4468757;823370;48,16690696;11,57853066
411;Hugo-Wolf-Straße;Hugo-Wolf-Straße;München;9162000;de:09162:411;;;;;
413;Siedlung am Hart;Siedlung am Hart;München;9162000;de:09162:413;3;4468656;819559;48,20117446;11,57689133
414;Sudetendeutsche Straße;Sudetendeutsche Straße;München;9162000;de:09162:414;3;4468765;820118;48,19615274;11,57839881
415;Euro-Industriepark West;Euro-Industriepark West;München;9162000;de:09162:415;3;4469180;820522;48,19253986;11,58401033
416;Oberhofer Platz;Oberhofer Platz;München;9162000;de:09162:416;3;4468569;821068;48,18759968;11,57583284
417;Milbertshofener Straße;Milbertshofener Straße;München;9162000;de:09162:417;3;4468534;821424;48,18439642;11,57538854
418;Mildred-Scheel-Bogen;Mildred-Scheel-Bogen;München;9162000;de:09162:418;2;4469006;822438;48,1753007;11,58181
419;Rümannstraße;Rümannstraße;München;9162000;de:09162:419;2,3;4468339;822405;48,17556454;11,57283939
420;Freimann;Freimann;München;9162000;de:09162:420;3;4471449;820550;48,19239427;11,61453041
421;Karl-Theodor-Straße;Karl-Theodor-Straße;München;9162000;de:09162:421;2;4468421;823377;48,16682738;11,57401423
422;Clemensstraße;Clemensstraße;München;9162000;de:09162:422;2;4468459;823751;48,16346586;11,57455285
423;Griegstraße;Griegstraße;München;9162000;de:09162:423;3;4469240;821723;48,18174212;11,58490443
424;Klopstockstraße;Klopstockstraße;München;9162000;de:09162:424;2,3;4468821;822351;48,17607403;11,57931619
425;Domagkstraße West;Domagkstraße West;München;9162000;de:09162:425;3;4469222;821439;48,18429528;11,58464178
426;Ingolstädter Straße;Ingolstädter Straße;München;9162000;de:09162:426;3;4469206;821039;48,18789172;11,58439757
427;Funkkaserne West;Funkkaserne West;München;9162000;de:09162:427;3;4469967;821062;48,18772137;11,59463375
427;Max-Bill-Straße;Max-Bill-Straße;München;9162000;de:09162:427;3;4469967;821062;48,18772137;11,59463375
428;Funkkaserne;Funkkaserne;München;9162000;de:09162:428;3;4470554;821159;48,18687657;11,60253493
428;Lilienthalallee Süd;Lilienthalallee Süd;München;9162000;de:09162:428;3;4470554;821159;48,18687657;11,60253493
429;Joseph-Dollinger-Bogen;Joseph-Dollinger-Bogen;München;9162000;de:09162:429;3;4470854;821211;48,18642278;11,60657308
429;Autobahn Nord;Autobahn Nord;München;9162000;de:09162:429;3;4470854;821211;48,18642278;11,60657308
430;Kieferngarten;Kieferngarten;München;9162000;de:09162:430;3,4;4471304;819407;48,20266679;11,61250277
431;Heckscherstraße;Heckscherstraße;München;9162000;de:09162:431;2;4469047;822759;48,17241593;11,58238468
432;Wilhelm-Hertz-Straße;Wilhelm-Hertz-Straße;München;9162000;de:09162:432;2,3;4469273;822366;48,17596119;11,58539474
433;Parzivalplatz;Parzivalplatz;München;9162000;de:09162:433;2;4469311;822902;48,17114274;11,58594443
434;Potsdamer Straße;Potsdamer Straße;München;9162000;de:09162:434;2;4469327;823328;48,16731246;11,58619032
435;Kölner Platz;Kölner Platz;München;9162000;de:09162:435;2;4468671;823011;48,17013123;11,57734805
436;Neuherbergstraße;Neuherbergstraße;München;9162000;de:09162:436;4;4469423;818540;48,2103758;11,5871357
437;Anton-Will-Straße;Anton-Will-Straße;München;9162000;de:09162:437;3,4;4469353;819061;48,20568706;11,58623156
438;Heidemannstraße;Heidemannstraße;München;9162000;de:09162:438;3;4469281;819584;48,20098022;11,58530082
439;Gundelkoferstraße;Gundelkoferstraße;München;9162000;de:09162:439;3;4469203;820162;48,19577847;11,58429353
440;Werner-Egk-Bogen;Werner-Egk-Bogen;München;9162000;de:09162:440;3;4470227;819536;48,20145702;11,59802327
441;Paracelsusstraße;Paracelsusstraße;München;9162000;de:09162:441;3;4469596;819546;48,20133714;11,58953555
442;Grusonstraße;Grusonstraße;München;9162000;de:09162:442;3;4469891;819486;48,2018908;11,59349972
443;Euro-Industriepark Nord;Euro-Industriepark Nord;München;9162000;de:09162:443;3;4470566;819600;48,2008973;11,60258808
444;Paul-Hindemith-Allee;Paul-Hindemith-Allee;München;9162000;de:09162:444;3;4470799;819643;48,20052137;11,60572542
445;Bernsteinweg;Bernsteinweg;München;9162000;de:09162:445;3;4471236;819673;48,20027156;11,61160604
446;Rockefellerstraße;Rockefellerstraße;München;9162000;de:09162:446;4;4468545;818499;48,21070155;11,57531944
447;Rose-Pichler-Weg;Rose-Pichler-Weg;München;9162000;de:09162:447;4;4469037;818485;48,21085168;11,58193817
448;Gertrud-Grunow-Straße;Gertrud-Grunow-Straße;München;9162000;de:09162:448;3;4470116;821590;48,18298007;11,59667482
448;Alfred-Arndt-Straße;Alfred-Arndt-Straße;München;9162000;de:09162:448;3;4470116;821590;48,18298007;11,59667482
449;Untere Länge;Untere Länge;München;9162000;de:09162:449;3;4469948;819050;48,20581447;11,5942356
451;Kollwitzstraße;Kollwitzstraße;München;9162000;de:09162:451;3;4469240;819888;48,19824435;11,58477134
452;Pündterplatz;Pündterplatz;München;9162000;de:09162:452;2;4468621;823843;48,16264652;11,57673732
453;Keilberthstraße;Keilberthstraße;München;9162000;de:09162:453;3;4470348;819111;48,20528473;11,59962127
454;Gustav-Mahler-Straße;Gustav-Mahler-Straße;München;9162000;de:09162:454;3;4470608;819461;48,20214928;11,60314343
455;Bismarckstraße;Bismarckstraße;München;9162000;de:09162:455;2;4469031;823867;48,16245082;11,58225037
457;Zaunweg;Zaunweg;München;9162000;de:09162:457;3;4470459;821841;48,18073887;11,60130481
458;Freiligrathstraße;Freiligrathstraße;München;9162000;de:09162:458;2,3;4469262;822122;48,17815496;11,58522917
460;Garching, Forschungszentrum;Garching, Forschungszentrum;Garching (b München);9184119;de:09184:460;7,8;4475698;812512;48,26485766;11,67121808
464;Edmund-Rumpler-Straße;Edmund-Rumpler-Straße;München;9162000;de:09162:464;3;4471030;820250;48,19507318;11,60887435
465;Lindberghstraße;Lindberghstraße;München;9162000;de:09162:465;3;4470803;820621;48,19172635;11,60584658
466;Freimanner Hölzl;Freimanner Hölzl;München;9162000;de:09162:466;3;4470462;820592;48,19197135;11,60125817
470;Fröttmaning;Fröttmaning;München;9162000;de:09162:470;4;4471611;818412;48,2116287;11,61656608
480;Garching-Hochbrück;Garching-Hochbrück;Garching (b München);9184119;de:09184:480;6,7;4472685;814460;48,24721636;11,6307617
490;Garching;Garching;Garching (b München);9184119;de:09184:490;6,7;4474300;814223;48,24941535;11,65249239
500;Münchner Freiheit;Münchner Freiheit;München;9162000;de:09162:500;2;4469331;823934;48,16186285;11,58628785
501;Am Münchner Tor;Am Münchner Tor;München;9162000;de:09162:501;2,3;4469488;822348;48,17613344;11,58828427
502;Domagkstraße;Domagkstraße;München;9162000;de:09162:502;3;4469648;821448;48,18423487;11,59037121
503;Schwabing Nord;Schwabing Nord;München;9162000;de:09162:503;3;4469714;821082;48,18752948;11,59123264
510;Dietlindenstraße;Dietlindenstraße;München;9162000;de:09162:510;2;4469633;823413;48,16656276;11,59031009
511;Osterwaldstraße;Osterwaldstraße;München;9162000;de:09162:511;2;4470076;823763;48,16343622;11,59629011
512;Herzogpark;Herzogpark;München;9162000;de:09162:512;2;4470874;824584;48,15608999;11,60707348
513;Barlachstraße;Barlachstraße;München;9162000;de:09162:513;2,3;4468559;822194;48,17747302;11,57578179
520;Nordfriedhof;Nordfriedhof;München;9162000;de:09162:520;2,3;4470164;822656;48,17339571;11,59739525
530;Alte Heide;Alte Heide;München;9162000;de:09162:530;3;4470645;821983;48,17947049;11,60381577
540;Studentenstadt;Studentenstadt;München;9162000;de:09162:540;3;4470960;821560;48,18328906;11,60802251
541;Situlistraße;Situlistraße;München;9162000;de:09162:541;3;4471533;820796;48,19018575;11,61567673
542;Floriansmühlstraße;Floriansmühlstraße;München;9162000;de:09162:542;3;4471938;820640;48,19160672;11,62111344
543;Emmerigweg;Emmerigweg;München;9162000;de:09162:543;3;4472161;820215;48,19543861;11,62408484
544;Josef-Wirth-Weg;Josef-Wirth-Weg;München;9162000;de:09162:544;3,4;4472328;819817;48,19902516;11,62630515
545;Großlappen;Großlappen;München;9162000;de:09162:545;4;4472572;819217;48,20443161;11,62954855
546;Wallnerstraße;Wallnerstraße;München;9162000;de:09162:546;4;4472853;818558;48,21037014;11,63328667
547;Fröttmaning Auensiedlung;Fröttmaning Auensiedlung;München;9162000;de:09162:547;4,5;4472999;818177;48,21380273;11,63522677
548;Bayerischer Rundfunk;Bayerischer Rundfunk;München;9162000;de:09162:548;3;4472405;820809;48,19010738;11,62740552
550;Kufsteiner Platz;Kufsteiner Platz;München;9162000;de:09162:550;2;4470506;825240;48,15017352;11,6021729
551;Redwitzstraße;Redwitzstraße;München;9162000;de:09162:551;2;4470984;824653;48,1554745;11,60855665
552;Gustav-Freytag-Straße;Gustav-Freytag-Straße;München;9162000;de:09162:552;2;4471232;824281;48,15883123;11,61186467
553;Gellertstraße;Gellertstraße;München;9162000;de:09162:553;2,3;4471480;823865;48,16258356;11,61517017
554;Rümelinstraße;Rümelinstraße;München;9162000;de:09162:554;3;4471719;823440;48,16641632;11,61835456
555;Poschingerstraße;Poschingerstraße;München;9162000;de:09162:555;2;4470784;824973;48,15258753;11,60589058
556;Regina-Ullmann-Straße;Regina-Ullmann-Straße;München;9162000;de:09162:556;3;4472969;823054;48,16994214;11,63513407
557;Bichlhofweg;Bichlhofweg;München;9162000;de:09162:557;3;4473581;823161;48,16900566;11,64336858
560;Böhmerwaldplatz;Böhmerwaldplatz;München;9162000;de:09162:560;2;4471485;826057;48,14287083;11,61538449
570;Prinzregentenplatz;Prinzregentenplatz;München;9162000;de:09162:570;1,2;4470848;826441;48,13938855;11,60685139
580;Max-Weber-Platz;Max-Weber-Platz;München;9162000;de:09162:580;1;4470178;826852;48,13566128;11,59787799
581;Max-Weber-Platz (Johannispl.);Max-Weber-Platz (Johannispl.);München;9162000;de:09162:581;1;4470193;826988;48,13443891;11,59808904
590;Lehel;Lehel;München;9162000;de:09162:590;1;4469487;826410;48,13960343;11,58856257
599;Grimmeisenstraße;Grimmeisenstraße;München;9162000;de:09162:599;3;4473676;823587;48,16517853;11,64467217
600;St. Emmeram;St. Emmeram;München;9162000;de:09162:600;3;4472629;822376;48,1760249;11,63051931
601;Fritz-Meyer-Weg;Fritz-Meyer-Weg;München;9162000;de:09162:601;3;4473082;822772;48,17248301;11,63663538
602;Johanneskirchner Straße;Johanneskirchner Straße;München;9162000;de:09162:602;3;4473595;823305;48,16771123;11,64356575
603;Stegmühlstraße;Stegmühlstraße;München;9162000;de:09162:603;3;4473705;823878;48,16256272;11,64508004
604;Freischützstraße;Freischützstraße;München;9162000;de:09162:604;3;4473485;824311;48,15865954;11,64214978
605;Englschalkinger Straße;Englschalkinger Straße;München;9162000;de:09162:605;3;4473456;824527;48,1567158;11,64177348
606;Memeler Straße;Memeler Straße;München;9162000;de:09162:606;3;4473419;824900;48,15335981;11,64129952
607;Zoppoter Straße;Zoppoter Straße;München;9162000;de:09162:607;3;4473368;825211;48,1505608;11,64063358
608;Posener Platz;Posener Platz;München;9162000;de:09162:608;3;4473356;825474;48,14819509;11,6404888
609;Warthestraße;Warthestraße;München;9162000;de:09162:609;3;4473110;825687;48,14626918;11,6371964
610;Vollmannstraße;Vollmannstraße;München;9162000;de:09162:610;2,3;4472450;825553;48,14744597;11,62831863
